seg_id,uttID,utt_on,utt_off,lena_id,label,adu_gender,ID,aclew_id,Row,Corpus,ChiID,chi_gender,adu_univ,AgeMonths,mat_ed,number_older_sibs,mother_dob,mat_ed_num,mat_ed_num3,n_sibs,uniq_block,utt_dur,label_m,adu_gender_m,predictability
B-02_08_pass1_1292_10,B-02.1292.14814310_14816240,14814310,14816240,FAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1292,1930,ADS,FEMALE,0.0833333333333333
B-02_08_pass1_1292_15,B-02.1292.14820570_14825300,14820570,14825300,FAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1292,4730,ADS,FEMALE,0.9333333333333332
B-02_08_pass1_1292_16,B-02.1292.14825300_14826800,14825300,14826800,MAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1292,1500,ADS,FEMALE,0.6666666666666666
B-02_08_pass1_1292_24,B-02.1292.14835140_14837770,14835140,14837770,MAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1292,2630,ADS,FEMALE,0.794871794871795
B-02_08_pass1_1292_45,B-02.1292.14859870_14861940,14859870,14861940,MAN,ADS,MALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1292,2070,ADS,MALE,0.2857142857142856
B-02_08_pass1_1292_49,B-02.1292.14864970_14866800,14864970,14866800,MAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1292,1830,ADS,FEMALE,0.4583333333333333
B-02_08_pass1_1293_1,B-02.1293.14875030_14876850,14875030,14876850,MAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,1820,ADS,FEMALE,0.0833333333333333
B-02_08_pass1_1293_10,B-02.1293.14885440_14888000,14885440,14888000,FAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,2560,ADS,FEMALE,0.6
B-02_08_pass1_1293_11,B-02.1293.14888000_14889330,14888000,14889330,MAN,ADS,MALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,1330,ADS,MALE,1.0
B-02_08_pass1_1293_28,B-02.1293.14906140_14907970,14906140,14907970,MAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,1830,ADS,FEMALE,0.375
B-02_08_pass1_1293_33,B-02.1293.14912510_14913740,14912510,14913740,FAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,1230,ADS,FEMALE,1.0
B-02_08_pass1_1293_45,B-02.1293.14922860_14924190,14922860,14924190,MAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,1330,ADS,FEMALE,1.0
B-02_08_pass1_1293_47,B-02.1293.14925000_14926640,14925000,14926640,FAN,ADS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,1640,ADS,FEMALE,0.3333333333333333
B-02_08_pass1_1293_55,B-02.1293.14933400_14935460,14933400,14935460,FAN,CDS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,2060,CDS,FEMALE,0.6666666666666666
B-02_08_pass1_1293_61,B-02.1293.14939350_14940650,14939350,14940650,MAN,CDS,FEMALE,B-02,673.0,3,Bergelson,2,male,yes,8,AD,1,32,5,3,1,B-02.1293,1300,CDS,FEMALE,0.0
B-03_15_pass1_130_19,B-03.130.2993150_2996000,2993150,2996000,FAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.130,2850,CDS,FEMALE,0.7333333333333333
B-03_15_pass1_19_11,B-03.19.161650_163480,161650,163480,FAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.19,1830,CDS,FEMALE,0.5185185185185185
B-03_15_pass1_230_1,B-03.230.3778170_3779880,3778170,3779880,FAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.230,1710,CDS,FEMALE,0.5555555555555555
B-03_15_pass1_230_3,B-03.230.3780680_3783670,3780680,3783670,FAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.230,2990,CDS,FEMALE,0.3958333333333333
B-03_15_pass1_24_15,B-03.24.270850_273110,270850,273110,FAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.24,2260,CDS,FEMALE,0.3888888888888889
B-03_15_pass1_24_16,B-03.24.273110_275540,273110,275540,MAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.24,2430,CDS,FEMALE,0.3333333333333333
B-03_15_pass1_24_17,B-03.24.275540_277480,275540,277480,FAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.24,1940,CDS,FEMALE,0.6666666666666666
B-03_15_pass1_24_25,B-03.24.286070_287390,286070,287390,FAN,CDS,FEMALE,B-03,8204.0,5,Bergelson,3,male,yes,15,BA,1,32,4,2,1,B-03.24,1320,CDS,FEMALE,0.4444444444444444
B-04_14_pass1_1007_11,B-04.1007.8477750_8479070,8477750,8479070,MAN,JUNK,,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1007,1320,CDS,MALE,0.0
B-04_14_pass1_1007_20,B-04.1007.8486700_8491070,8486700,8491070,MAN,JUNK,,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1007,4370,CDS,MALE,0.787878787878788
B-04_14_pass1_1030_18,B-04.1030.9245690_9247830,9245690,9247830,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1030,2140,ADS,FEMALE,0.925925925925926
B-04_14_pass1_1030_20,B-04.1030.9249370_9251160,9249370,9251160,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1030,1790,ADS,FEMALE,0.1111111111111111
B-04_14_pass1_1030_27,B-04.1030.9260990_9262420,9260990,9262420,MAN,CDS,MALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1030,1430,CDS,MALE,0.6666666666666666
B-04_14_pass1_1030_45,B-04.1030.9278400_9280250,9278400,9280250,FAN,CDS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1030,1850,CDS,FEMALE,0.0
B-04_14_pass1_1030_50,B-04.1030.9286670_9288590,9286670,9288590,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1030,1920,ADS,FEMALE,0.25
B-04_14_pass1_1030_61,B-04.1030.9298120_9299830,9298120,9299830,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1030,1710,ADS,FEMALE,0.0666666666666666
B-04_14_pass1_1030_63,B-04.1030.9302740_9304380,9302740,9304380,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1030,1640,ADS,FEMALE,0.0
B-04_14_pass1_1031_9,B-04.1031.9318690_9320480,9318690,9320480,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1031,1790,ADS,FEMALE,0.2083333333333333
B-04_14_pass1_1031_12,B-04.1031.9322610_9323830,9322610,9323830,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1031,1220,ADS,FEMALE,0.0
B-04_14_pass1_1032_28,B-04.1032.9357040_9358980,9357040,9358980,FAN,CDS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1032,1940,CDS,FEMALE,0.2777777777777777
B-04_14_pass1_1032_32,B-04.1032.9362230_9363780,9362230,9363780,FAN,CDS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.1032,1550,CDS,FEMALE,0.8888888888888888
B-04_14_pass1_441_3,B-04.441.1153180_1155350,1153180,1155350,FAN,CDS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.441,2170,CDS,FEMALE,0.2333333333333333
B-04_14_pass1_456_17,B-04.456.1539600_1542420,1539600,1542420,FAN,CDS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.456,2820,CDS,FEMALE,0.375
B-04_14_pass1_456_25,B-04.456.1549060_1550960,1549060,1550960,FAN,CDS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.456,1900,CDS,FEMALE,0.4285714285714285
B-04_14_pass1_456_35,B-04.456.1558760_1561320,1558760,1561320,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.456,2560,CDS,FEMALE,0.3611111111111111
B-04_14_pass1_456_42,B-04.456.1566840_1569400,1566840,1569400,FAN,CDS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.456,2560,CDS,FEMALE,0.1999999999999999
B-04_14_pass1_475_1,B-04.475.2524510_2526380,2524510,2526380,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.475,1870,ADS,FEMALE,0.4166666666666667
B-04_14_pass1_475_26,B-04.475.2551220_2553440,2551220,2553440,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.475,2220,ADS,FEMALE,0.7619047619047619
B-04_14_pass1_475_44,B-04.475.2575810_2577730,2575810,2577730,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.475,1920,ADS,FEMALE,0.125
B-04_14_pass1_475_78,B-04.475.2621080_2623210,2621080,2623210,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.475,2130,ADS,FEMALE,0.4583333333333333
B-04_14_pass1_475_92,B-04.475.2637500_2638990,2637500,2638990,FAN,ADS,MALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.475,1490,ADS,FEMALE,0.0
B-04_14_pass1_475_120,B-04.475.2676840_2678420,2676840,2678420,FAN,ADS,FEMALE,B-04,2101.0,7,Bergelson,4,male,no,14,SC,4,35,3,1,2,B-04.475,1580,ADS,FEMALE,0.1666666666666666
B-06_09_pass1_126_21,B-06.126.528540_530230,528540,530230,FAN,CDS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.126,1690,CDS,FEMALE,0.4761904761904761
B-06_09_pass1_192_1,B-06.192.2065800_2067490,2065800,2067490,FAN,CDS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.192,1690,CDS,FEMALE,0.5333333333333333
B-06_09_pass1_192_3,B-06.192.2068110_2070490,2068110,2070490,FAN,CDS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.192,2380,CDS,FEMALE,0.5333333333333333
B-06_09_pass1_192_12,B-06.192.2081050_2082710,2081050,2082710,FAN,CDS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.192,1660,CDS,FEMALE,0.1666666666666666
B-06_09_pass1_225_5,B-06.225.2849200_2851370,2849200,2851370,MAN,CDS,MALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.225,2170,CDS,MALE,0.5925925925925926
B-06_09_pass1_225_12,B-06.225.2856050_2857410,2856050,2857410,FAN,ADS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.225,1360,ADS,FEMALE,0.0
B-06_09_pass1_235_3,B-06.235.3062250_3063530,3062250,3063530,FAN,ADS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.235,1280,ADS,FEMALE,0.6666666666666666
B-06_09_pass1_235_7,B-06.235.3067310_3068820,3067310,3068820,FAN,ADS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.235,1510,ADS,FEMALE,1.0
B-06_09_pass1_235_14,B-06.235.3073780_3075590,3073780,3075590,FAN,ADS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.235,1810,ADS,FEMALE,0.3333333333333333
B-06_09_pass1_285_12,B-06.285.3914454_3917094,3914454,3917094,FAN,CDS,FEMALE,B-06,8638.0,9,Bergelson,6,female,yes,9,AD,0,32,5,3,0,B-06.285,2640,CDS,FEMALE,0.7999999999999999
B-07_17_pass1_1041_25,B-07.1041.6819820_6822600,6819820,6822600,MAN,CDS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1041,2780,CDS,MALE,0.5185185185185185
B-07_17_pass1_1041_45,B-07.1041.6838810_6840350,6838810,6840350,FAN,ADS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1041,1540,ADS,FEMALE,0.8333333333333334
B-07_17_pass1_1052_1,B-07.1052.7107600_7109520,7107600,7109520,FAN,CDS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1052,1920,CDS,MALE,0.7435897435897436
B-07_17_pass1_1127_2,B-07.1127.7913000_7915790,7913000,7915790,FAN,CDS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1127,2790,CDS,FEMALE,0.2888888888888888
B-07_17_pass1_1127_5,B-07.1127.7917970_7919940,7917970,7919940,FAN,CDS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1127,1970,CDS,FEMALE,0.5714285714285714
B-07_17_pass1_1127_9,B-07.1127.7922640_7924110,7922640,7924110,FAN,CDS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1127,1470,CDS,FEMALE,0.3333333333333333
B-07_17_pass1_1130_1,B-07.1130.7983550_7985060,7983550,7985060,FAN,CDS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1130,1510,CDS,FEMALE,0.3333333333333333
B-07_17_pass1_1130_7,B-07.1130.7992790_7994190,7992790,7994190,FAN,CDS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1130,1400,CDS,FEMALE,0.0
B-07_17_pass1_1130_9,B-07.1130.7996070_7997770,7996070,7997770,FAN,CDS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1130,1700,CDS,FEMALE,0.0
B-07_17_pass1_1152_1,B-07.1152.8517100_8518980,8517100,8518980,MAN,CDS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1152,1880,CDS,MALE,0.4444444444444444
B-07_17_pass1_1152_10,B-07.1152.8524430_8525890,8524430,8525890,MAN,CDS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1152,1460,CDS,MALE,0.1111111111111111
B-07_17_pass1_1152_21,B-07.1152.8533460_8535360,8533460,8535360,MAN,CDS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1152,1900,CDS,MALE,0.1666666666666666
B-07_17_pass1_1153_8,B-07.1153.8550240_8555540,8550240,8555540,MAN,CDS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1153,5300,CDS,MALE,0.9224806201550388
B-07_17_pass1_1153_10,B-07.1153.8556660_8558180,8556660,8558180,FAN,ADS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1153,1520,ADS,FEMALE,0.1666666666666666
B-07_17_pass1_1153_18,B-07.1153.8567280_8570230,8567280,8570230,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1153,2950,ADS,MALE,0.7647058823529411
B-07_17_pass1_1153_23,B-07.1153.8574360_8576050,8574360,8576050,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1153,1690,ADS,MALE,0.3333333333333333
B-07_17_pass1_1153_26,B-07.1153.8578200_8579430,8578200,8579430,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1153,1230,ADS,MALE,0.5
B-07_17_pass1_1156_3,B-07.1156.8658880_8660440,8658880,8660440,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1156,1560,ADS,MALE,0.2222222222222222
B-07_17_pass1_1156_5,B-07.1156.8661290_8663000,8661290,8663000,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1156,1710,ADS,MALE,0.7777777777777777
B-07_17_pass1_1156_9,B-07.1156.8666410_8667990,8666410,8667990,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1156,1580,ADS,MALE,0.1999999999999999
B-07_17_pass1_1156_11,B-07.1156.8668910_8671620,8668910,8671620,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1156,2710,ADS,MALE,0.7142857142857143
B-07_17_pass1_1156_16,B-07.1156.8675060_8676700,8675060,8676700,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1156,1640,ADS,MALE,0.3333333333333333
B-07_17_pass1_1158_5,B-07.1158.8704030_8706260,8704030,8706260,FAN,CDS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1158,2230,CDS,FEMALE,0.5
B-07_17_pass1_1177_5,B-07.1177.9102010_9103380,9102010,9103380,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,1370,ADS,MALE,0.8888888888888888
B-07_17_pass1_1177_8,B-07.1177.9106330_9108930,9106330,9108930,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,2600,ADS,MALE,0.5555555555555555
B-07_17_pass1_1177_10,B-07.1177.9109730_9112570,9109730,9112570,FAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,2840,ADS,MALE,0.543859649122807
B-07_17_pass1_1177_13,B-07.1177.9114540_9117850,9114540,9117850,MAN,JUNK,,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,3310,ADS,MALE,0.4615384615384615
B-07_17_pass1_1177_17,B-07.1177.9120500_9123620,9120500,9123620,FAN,JUNK,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,3120,ADS,FEMALE,0.5507246376811593
B-07_17_pass1_1177_27,B-07.1177.9132120_9135090,9132120,9135090,MAN,JUNK,,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,2970,CDS,MALE,0.606060606060606
B-07_17_pass1_1177_30,B-07.1177.9138540_9140020,9138540,9140020,FAN,ADS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,1480,ADS,FEMALE,0.8888888888888888
B-07_17_pass1_1177_33,B-07.1177.9141830_9143490,9141830,9143490,MAN,JUNK,,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,1660,ADS,MALE,0.6666666666666666
B-07_17_pass1_1177_35,B-07.1177.9144580_9146250,9144580,9146250,MAN,ADS,MALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,1670,ADS,MALE,0.2222222222222222
B-07_17_pass1_1177_38,B-07.1177.9148050_9149600,9148050,9149600,FAN,ADS,FEMALE,B-07,6937.0,11,Bergelson,7,male,yes,17,AD,0,30,5,3,0,B-07.1177,1550,ADS,FEMALE,0.0
B-08_11_pass1_1062_11,B-08.1062.12110950_12112630,12110950,12112630,FAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1062,1680,CDS,FEMALE,0.3333333333333333
B-08_11_pass1_1062_21,B-08.1062.12120880_12122190,12120880,12122190,FAN,ADS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1062,1310,ADS,FEMALE,0.6666666666666666
B-08_11_pass1_1086_7,B-08.1086.12687900_12689550,12687900,12689550,FAN,ADS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1086,1650,ADS,FEMALE,0.0
B-08_11_pass1_1086_12,B-08.1086.12695800_12697880,12695800,12697880,FAN,ADS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1086,2080,ADS,FEMALE,0.6666666666666666
B-08_11_pass1_1116_9,B-08.1116.13577340_13578520,13577340,13578520,FAN,ADS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1116,1180,ADS,FEMALE,0.0
B-08_11_pass1_1116_11,B-08.1116.13579680_13581860,13579680,13581860,FAN,JUNK,,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1116,2180,ADS,FEMALE,0.5
B-08_11_pass1_1116_13,B-08.1116.13582480_13584080,13582480,13584080,MAN,JUNK,,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1116,1600,ADS,FEMALE,1.0
B-08_11_pass1_1120_3,B-08.1120.13690480_13692580,13690480,13692580,FAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1120,2100,CDS,FEMALE,0.7037037037037037
B-08_11_pass1_1120_5,B-08.1120.13694050_13695320,13694050,13695320,FAN,JUNK,,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1120,1270,CDS,FEMALE,0.3333333333333333
B-08_11_pass1_1133_3,B-08.1133.14229770_14231470,14229770,14231470,MAN,ADS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1133,1700,ADS,MALE,0.1851851851851852
B-08_11_pass1_1133_12,B-08.1133.14238730_14241490,14238730,14241490,MAN,CDS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1133,2760,CDS,MALE,0.7254901960784313
B-08_11_pass1_1135_3,B-08.1135.14258020_14262870,14258020,14262870,MAN,CDS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1135,4850,CDS,MALE,0.8571428571428572
B-08_11_pass1_1135_5,B-08.1135.14263670_14266200,14263670,14266200,MAN,ADS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1135,2530,ADS,MALE,0.3333333333333333
B-08_11_pass1_1135_13,B-08.1135.14273720_14275120,14273720,14275120,MAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1135,1400,CDS,FEMALE,0.2222222222222222
B-08_11_pass1_1135_14,B-08.1135.14275120_14276500,14275120,14276500,FAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1135,1380,CDS,FEMALE,0.6666666666666666
B-08_11_pass1_1275_2,B-08.1275.14674780_14676160,14674780,14676160,MAN,ADS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1275,1380,ADS,MALE,0.2222222222222222
B-08_11_pass1_1275_6,B-08.1275.14678680_14680070,14678680,14680070,MAN,CDS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1275,1390,CDS,MALE,0.1111111111111111
B-08_11_pass1_1275_7,B-08.1275.14680070_14681480,14680070,14681480,FAN,CDS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1275,1410,CDS,MALE,0.0
B-08_11_pass1_1276_1,B-08.1276.14698580_14700080,14698580,14700080,FAN,ADS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1276,1500,ADS,FEMALE,0.6666666666666666
B-08_11_pass1_1276_7,B-08.1276.14704760_14706540,14704760,14706540,MAN,CDS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1276,1780,CDS,MALE,0.0833333333333333
B-08_11_pass1_1276_11,B-08.1276.14710410_14713080,14710410,14713080,FAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1276,2670,CDS,FEMALE,0.303030303030303
B-08_11_pass1_1276_17,B-08.1276.14717920_14719450,14717920,14719450,FAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1276,1530,CDS,FEMALE,0.0
B-08_11_pass1_1276_21,B-08.1276.14722210_14724380,14722210,14724380,MAN,CDS,MALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1276,2170,CDS,MALE,0.4166666666666667
B-08_11_pass1_1298_4,B-08.1298.15457260_15458890,15457260,15458890,FAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1298,1630,CDS,FEMALE,0.6000000000000001
B-08_11_pass1_1298_14,B-08.1298.15465690_15470240,15465690,15470240,FAN,CDS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1298,4550,CDS,FEMALE,0.5980392156862745
B-08_11_pass1_1298_19,B-08.1298.15475120_15477350,15475120,15477350,FAN,ADS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1298,2230,ADS,FEMALE,0.4761904761904761
B-08_11_pass1_1298_23,B-08.1298.15480690_15482040,15480690,15482040,FAN,ADS,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1298,1350,ADS,FEMALE,0.0
B-08_11_pass1_1298_25,B-08.1298.15482640_15494920,15482640,15494920,FAN,JUNK,FEMALE,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1298,12280,ADS,FEMALE,1.0
B-08_11_pass1_1298_33,B-08.1298.15501840_15503570,15501840,15503570,FAN,JUNK,,B-08,6563.0,13,Bergelson,8,female,yes,11,AD,0,32,5,3,0,B-08.1298,1730,ADS,FEMALE,0.4666666666666666
